event_id,deployment_id,event_start,event_end,category,classification_label,taxon_class,taxon_order,taxon_family,taxon_genus,taxon_species,taxon_variant,scientific_name,common_name,count,sex,life_stage,behavior,event_notes,is_confirmed
bc8b8229-ca56-4aeb-affa-6ee8b9f85e5f,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T00:52:48-07:00,2026-08-16T00:53:28-07:00,animal,animal,,,,,,,Animal,Animal,2,,,,,FALSE
f5104713-6e79-4a84-a925-8ed6893ee869,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T04:27:38-07:00,2026-08-16T04:27:49-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
0d47bd86-b130-4a14-b00f-98ca00bced96,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T06:44:43-07:00,2026-08-16T06:44:54-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
9b6ef749-67c3-4e38-b697-68d285b4a23b,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T06:52:06-07:00,2026-08-16T06:52:17-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
7667cab7-43fa-4d65-bba1-53ad374b6f14,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T07:05:04-07:00,2026-08-16T07:05:15-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
73ee00b3-e448-47d0-8d39-4716d6785178,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T08:48:43-07:00,2026-08-16T08:48:54-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
2c894de5-e22e-4244-a039-3b560722c41c,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-16T11:38:46-07:00,2026-08-16T11:38:57-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
20427f62-0e7b-4d79-bf86-b5e4f6ac8373,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-16T12:15:57-07:00,2026-08-16T12:16:08-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
e9bc795e-a9ec-4b7e-9029-e6d219e43ec1,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T13:22:26-07:00,2026-08-16T13:22:37-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
ac6c58f4-ea86-42d5-b01f-3b0215f357fa,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T15:02:39-07:00,2026-08-16T15:02:50-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
31debaa5-dcc9-44c3-a826-c4d90dee2f9c,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T16:07:22-07:00,2026-08-16T16:07:33-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
c46d8eee-b7df-4374-b123-cec9e2210b86,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-16T22:46:38-07:00,2026-08-16T22:46:49-07:00,animal,animal,,,,,,,Animal,Animal,2,,,,,FALSE
c1cbee65-cc42-4608-9e65-d313dba1d895,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T05:26:28-07:00,2026-08-17T05:26:39-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
b84533e4-87ba-432d-a64a-3aca657400c9,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T06:23:26-07:00,2026-08-17T06:23:37-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
2576eea0-cbf7-4b22-847f-3fb320b20843,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-17T09:07:53-07:00,2026-08-17T09:08:04-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
782a0bad-5583-4f30-8e43-46a018bc7e2d,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T09:14:16-07:00,2026-08-17T09:14:50-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
f60c1409-2605-4e5d-b480-8ec54bccc227,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-17T09:44:40-07:00,2026-08-17T09:46:50-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
6b2d6b55-b11d-453e-b829-bc34df345984,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T11:10:39-07:00,2026-08-17T11:11:53-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
ccaa6dd5-b0ab-4cb7-9928-49d3f2a3d66d,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T14:05:14-07:00,2026-08-17T14:05:25-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
7f27528b-a297-41d6-a4e3-bf762bfd4c44,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T14:21:04-07:00,2026-08-17T14:21:15-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
904af91c-e463-40eb-8026-e055959c5113,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T16:15:59-07:00,2026-08-17T16:16:10-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
d07f3cb6-a78e-45ed-ae34-53f123f1ccd5,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T16:25:32-07:00,2026-08-17T16:26:07-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
1ad7ad24-d437-4130-9d2d-4bcbc2a9b885,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-17T16:44:46-07:00,2026-08-17T16:44:57-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
e27ac746-6f1e-4936-ae77-4ae430ff6f77,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T18:16:34-07:00,2026-08-17T18:16:45-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
27ef11cb-1577-4bae-9713-3b2b33fb021b,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-17T22:31:30-07:00,2026-08-17T22:31:41-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
a6b4a51d-496e-4110-bae7-f5126d56da80,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-18T06:12:45-07:00,2026-08-18T06:13:21-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
810db9b1-6298-447a-86ee-2e5f86b39471,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T07:00:00-07:00,2026-08-18T07:00:44-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
c581a316-a512-496c-a05d-ed4dce5404c9,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T08:28:44-07:00,2026-08-18T08:28:55-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
4c0930ed-72be-4bf3-a150-843055431e2e,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T08:56:24-07:00,2026-08-18T08:56:35-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
fa149634-5503-4b4d-986e-ae958a04f3fb,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T09:13:36-07:00,2026-08-18T09:13:47-07:00,animal,animal,,,,,,,Animal,Animal,2,,,,,FALSE
04dadbc8-b2a9-4727-ab21-d78828acdb52,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T09:25:08-07:00,2026-08-18T09:25:19-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
ae272584-4c14-4245-ae12-97575497ba9c,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T09:29:29-07:00,2026-08-18T09:29:40-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
2e4e48c8-1615-4605-b11d-6b1744fbcb11,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T09:55:19-07:00,2026-08-18T09:55:53-07:00,animal,Ground Squirrel,,,,,,,Ground Squirrel,Ground Squirrel,1,,,,,FALSE
ee1697f5-5689-4334-9617-b7688c8ba185,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T10:45:41-07:00,2026-08-18T10:47:26-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
be204487-cebf-4c5c-a29d-b5394bb13dae,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T10:51:37-07:00,2026-08-18T10:51:48-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
0d7d17f1-ce74-4f51-847a-b2cfaa5f66b1,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T11:07:20-07:00,2026-08-18T11:07:31-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
4c0ddf09-fbb3-4039-84e6-b02f9cc19200,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T11:12:41-07:00,2026-08-18T11:12:52-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
367ede16-80ad-4369-9e9f-08ea24dec3c6,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T11:20:24-07:00,2026-08-18T11:20:35-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
3b0b46cc-5480-41e5-b7cf-f8a320944d9b,a8cfa427-9576-4cd9-b538-89c137818f42,2026-08-18T11:43:31-07:00,2026-08-18T11:43:42-07:00,animal,animal,,,,,,,Animal,Animal,1,,,,,FALSE
29e5a695-921b-4922-80d1-55f879035b42,188f1a8d-9ebb-4f84-a33c-06a92c469785,2026-08-18T14:16:24-07:00,2026-08-18T14:16:57-07:00,person,person,,,,,,,Person,Person,1,,,,,FALSE
e532f342-6f09-44cc-8eb9-5a06336dda31,25446dba-7e72-4966-852e-135bc43ca60b,2026-08-18T14:19:43-07:00,2026-08-18T14:20:42-07:00,person,person,,,,,,,Person,Person,1,,,,,FALSE
